trans_id,prod_upc,cust_id,trans_timestamp,trans_year,trans_month,trans_day,trans_hour,trans_quantity,cust_age,cust_state,prod_price,prod_title,prod_category,prod_animal_type,total_sales
10300259,344934101144,1001170,09:48.6,2021,1,12,12,1,31,Pennsylvania,24.95,Fetch Blaster,toy,dog,24.95
10300253,287663658863,1001164,29:07.0,2021,1,12,12,1,25,Louisiana,9.95,All Veggie Yummies,treat,dog,9.95
10300257,100469015054,1001168,32:16.1,2021,1,12,12,2,31,Tennessee,18.95,Tuna Tasties,treat,cat,37.9
10300257,575410882303,1001168,32:16.1,2021,1,12,12,1,31,Tennessee,21.95,Chomp-a Plush,toy,dog,21.95
10300257,704772572943,1001168,32:16.1,2021,1,12,12,2,31,Tennessee,35.98,Scratchy Post,toy,cat,71.96
10300257,242313721729,1001168,32:16.1,2021,1,12,12,2,31,Tennessee,65.99,Reddy Beddy,bedding,dog,131.98
10300257,344538897332,1001168,32:16.1,2021,1,12,12,1,31,Tennessee,19.99,Feline Fix Mix,treat,cat,19.99
10300254,845773115334,1001165,11:05.2,2021,1,12,12,1,27,Tennessee,12.99,Purr Mix,food,cat,12.99
10300261,100469015054,1001172,25:41.8,2021,1,12,12,1,36,Colorado,18.95,Tuna Tasties,treat,cat,18.95
10300250,733426809698,1001162,01:36.6,2021,1,12,12,1,37,New York,18.95,Yum Fish-Dish,food,cat,18.95
10300260,621046126170,1001171,53:47.6,2021,1,12,12,1,22,Pennsylvania,22.99,Tug-a-Back,toy,dog,22.99
10300260,469757173540,1001171,53:47.6,2021,1,12,12,1,22,Pennsylvania,35.99,Kitty Climber,toy,cat,35.99
10300260,344934101144,1001171,53:47.6,2021,1,12,12,1,22,Pennsylvania,24.95,Fetch Blaster,toy,dog,24.95
10300262,832878954342,1001135,14:48.9,2021,1,12,12,1,27,Connecticut,45.99,Snoozer Hammock,bedding,cat,45.99
10300262,344538897332,1001135,14:48.9,2021,1,12,12,2,27,Connecticut,19.99,Feline Fix Mix,treat,cat,39.98
10300255,719638485153,1001166,52:54.8,2021,1,12,12,2,26,California,72.99,Cat Cave,bedding,cat,145.98
10300256,733426809698,1001167,33:13.5,2021,1,12,12,1,33,Pennsylvania,18.95,Yum Fish-Dish,food,cat,18.95
10300267,100469015054,1001177,48:50.4,2021,1,13,13,3,24,Florida,18.95,Tuna Tasties,treat,cat,56.85
10300276,733426809698,1001185,15:33.1,2021,1,13,13,1,22,Georgia,18.95,Yum Fish-Dish,food,cat,18.95
10300269,344538897332,1001179,25:40.6,2021,1,13,13,2,20,North Carolina,19.99,Feline Fix Mix,treat,cat,39.98
10300271,733426809698,1001181,20:36.8,2021,1,13,13,1,22,New York,18.95,Yum Fish-Dish,food,cat,18.95
10300274,483326155497,1001081,30:48.9,2021,1,13,13,2,39,Pennsylvania,10.99,The New Bone,food,dog,21.98
10300283,73201504044,1001192,45:13.0,2021,1,13,13,2,28,New York,18.95,Purrfect Puree,treat,cat,37.9
10300282,521244155990,1001191,45:28.9,2021,1,13,13,1,27,New Jersey,54.95,Reddy Beddy,bedding,dog,54.95
10300268,242313721729,1001178,53:00.8,2021,1,13,13,1,48,Alabama,65.99,Reddy Beddy,bedding,dog,65.99
10300268,733426809698,1001178,53:00.8,2021,1,13,13,1,48,Alabama,18.95,Yum Fish-Dish,food,cat,18.95
10300268,425361189561,1001178,53:00.8,2021,1,13,13,1,48,Alabama,15.99,Snack-em Fish,treat,cat,15.99
10300268,469757173540,1001178,53:00.8,2021,1,13,13,1,48,Alabama,35.99,Kitty Climber,toy,cat,35.99
10300288,374613020864,1001197,04:14.6,2021,1,13,13,1,24,Indiana,10.97,Chewie Dental,treat,dog,10.97
10300270,344934101144,1001180,12:14.3,2021,1,13,13,1,40,Indiana,24.95,Fetch Blaster,toy,dog,24.95
10300265,100469015054,1001175,22:57.4,2021,1,13,13,1,24,Vermont,18.95,Tuna Tasties,treat,cat,18.95
10300284,100469015054,1001193,23:44.2,2021,1,13,13,1,25,New York,18.95,Tuna Tasties,treat,cat,18.95
10300280,969568933713,1001189,24:55.8,2021,1,13,13,1,29,New York,32.99,Foozy Mouse,toy,cat,32.99
10300286,832878954342,1001195,35:37.8,2021,1,13,13,1,27,California,45.99,Snoozer Hammock,bedding,cat,45.99
10300286,904582148679,1001195,35:37.8,2021,1,13,13,5,27,California,12.97,Whole Chemistry Recipe,food,dog,64.85
10300286,242313721729,1001195,35:37.8,2021,1,13,13,1,27,California,65.99,Reddy Beddy,bedding,dog,65.99
10300266,621046126170,1001176,08:24.2,2021,1,13,13,1,23,Pennsylvania,22.99,Tug-a-Back,toy,dog,22.99
10300277,140160459467,1001186,13:11.1,2021,1,13,13,1,32,New York,48.95,Snoozer Essentails,bedding,dog,48.95
10300277,719638485153,1001186,13:11.1,2021,1,13,13,1,32,New York,72.99,Cat Cave,bedding,cat,72.99
10300278,469757173540,1001187,17:00.8,2021,1,13,13,1,30,Pennsylvania,35.99,Kitty Climber,toy,cat,35.99
10300273,575410882303,1001183,59:08.9,2021,1,13,13,1,25,California,21.95,Chomp-a Plush,toy,dog,21.95
10300279,733426809698,1001188,28:23.1,2021,1,13,13,2,21,Washington,18.95,Yum Fish-Dish,food,cat,37.9
10300279,575410882303,1001188,28:23.1,2021,1,13,13,1,21,Washington,21.95,Chomp-a Plush,toy,dog,21.95
10300279,73201504044,1001188,28:23.1,2021,1,13,13,1,21,Washington,18.95,Purrfect Puree,treat,cat,18.95
10300279,100469015054,1001188,28:23.1,2021,1,13,13,1,21,Washington,18.95,Tuna Tasties,treat,cat,18.95
10300275,969568933713,1001184,50:58.5,2021,1,13,13,2,21,Illinois,32.99,Foozy Mouse,toy,cat,65.98
10300281,73201504044,1001190,51:35.5,2021,1,13,13,1,21,Ohio,18.95,Purrfect Puree,treat,cat,18.95
10300287,100469015054,1001196,56:39.8,2021,1,13,13,2,32,Florida,18.95,Tuna Tasties,treat,cat,37.9
10300272,733426809698,1001182,08:36.0,2021,1,13,13,1,31,Minnesota,18.95,Yum Fish-Dish,food,cat,18.95
10300264,441530839394,1001174,12:49.7,2021,1,13,13,1,42,Nevada,28.45,Ball and String,toy,cat,28.45
10300285,344538897332,1001194,37:01.1,2021,1,13,13,2,27,Alabama,19.99,Feline Fix Mix,treat,cat,39.98
10300302,733426809698,1001210,21:15.1,2021,1,14,14,1,24,Connecticut,18.95,Yum Fish-Dish,food,cat,18.95
10300313,374613020864,1001221,03:24.8,2021,1,14,14,1,23,New York,10.97,Chewie Dental,treat,dog,10.97
10300299,717036112695,1001207,09:23.2,2021,1,14,14,1,29,Minnesota,60.99,Reddy Beddy,bedding,dog,60.99
10300305,733426809698,1001213,26:35.7,2021,1,14,14,1,35,New Jersey,18.95,Yum Fish-Dish,food,cat,18.95
10300305,425361189561,1001213,26:35.7,2021,1,14,14,1,35,New Jersey,15.99,Snack-em Fish,treat,cat,15.99
10300304,575410882303,1001212,29:23.1,2021,1,14,14,1,39,New York,21.95,Chomp-a Plush,toy,dog,21.95
10300290,100469015054,1001199,29:25.8,2021,1,14,14,1,19,New Jersey,18.95,Tuna Tasties,treat,cat,18.95
10300290,287663658863,1001199,29:25.8,2021,1,14,14,1,19,New Jersey,9.95,All Veggie Yummies,treat,dog,9.95
10300290,441530839394,1001199,29:25.8,2021,1,14,14,1,19,New Jersey,28.45,Ball and String,toy,cat,28.45
10300296,845773115334,1001204,33:51.3,2021,1,14,14,1,32,North Carolina,12.99,Purr Mix,food,cat,12.99
10300303,469757173540,1001211,35:15.3,2021,1,14,14,1,34,Texas,35.99,Kitty Climber,toy,cat,35.99
10300317,344934101144,1001224,58:30.3,2021,1,14,14,1,29,Connecticut,24.95,Fetch Blaster,toy,dog,24.95
10300298,521244155990,1001206,58:43.4,2021,1,14,14,1,25,New York,54.95,Reddy Beddy,bedding,dog,54.95
10300292,733426809698,1001201,59:11.1,2021,1,14,14,1,40,Michigan,18.95,Yum Fish-Dish,food,cat,18.95
10300318,242313721729,1001225,04:16.4,2021,1,14,14,2,33,New Jersey,65.99,Reddy Beddy,bedding,dog,131.98
10300318,140160459467,1001225,04:16.4,2021,1,14,14,1,33,New Jersey,48.95,Snoozer Essentails,bedding,dog,48.95
10300318,904582148679,1001225,04:16.4,2021,1,14,14,1,33,New Jersey,12.97,Whole Chemistry Recipe,food,dog,12.97
10300291,140160459467,1001200,17:13.4,2021,1,14,14,1,25,Pennsylvania,48.95,Snoozer Essentails,bedding,dog,48.95
10300316,704772572943,1001168,20:28.9,2021,1,14,14,1,31,Tennessee,35.98,Scratchy Post,toy,cat,35.98
10300316,845773115334,1001168,20:28.9,2021,1,14,14,1,31,Tennessee,12.99,Purr Mix,food,cat,12.99
10300316,100469015054,1001168,20:28.9,2021,1,14,14,1,31,Tennessee,18.95,Tuna Tasties,treat,cat,18.95
10300316,469757173540,1001168,20:28.9,2021,1,14,14,1,31,Tennessee,35.99,Kitty Climber,toy,cat,35.99
10300311,469757173540,1001219,25:26.0,2021,1,14,14,1,35,New York,35.99,Kitty Climber,toy,cat,35.99
10300310,287663658863,1001218,31:26.9,2021,1,14,14,1,28,Pennsylvania,9.95,All Veggie Yummies,treat,dog,9.95
10300314,242313721729,1001222,38:44.9,2021,1,14,14,1,26,New York,65.99,Reddy Beddy,bedding,dog,65.99
10300314,73201504044,1001222,38:44.9,2021,1,14,14,1,26,New York,18.95,Purrfect Puree,treat,cat,18.95
10300308,469757173540,1001216,50:26.3,2021,1,14,14,1,20,Florida,35.99,Kitty Climber,toy,cat,35.99
10300308,733426809698,1001216,50:26.3,2021,1,14,14,2,20,Florida,18.95,Yum Fish-Dish,food,cat,37.9
10300308,904582148679,1001216,50:26.3,2021,1,14,14,2,20,Florida,12.97,Whole Chemistry Recipe,food,dog,25.94
10300315,832878954342,1001223,54:11.3,2021,1,14,14,1,25,Pennsylvania,45.99,Snoozer Hammock,bedding,cat,45.99
10300315,242313721729,1001223,54:11.3,2021,1,14,14,1,25,Pennsylvania,65.99,Reddy Beddy,bedding,dog,65.99
10300289,904582148679,1001198,22:54.4,2021,1,14,14,1,25,Pennsylvania,12.97,Whole Chemistry Recipe,food,dog,12.97
10300301,287663658863,1001209,41:52.4,2021,1,14,14,1,39,Connecticut,9.95,All Veggie Yummies,treat,dog,9.95
10300301,344538897332,1001209,41:52.4,2021,1,14,14,1,39,Connecticut,19.99,Feline Fix Mix,treat,cat,19.99
10300306,469757173540,1001214,01:08.1,2021,1,14,14,1,35,Connecticut,35.99,Kitty Climber,toy,cat,35.99
10300293,73201504044,1001021,14:54.4,2021,1,14,14,2,19,California,18.95,Purrfect Puree,treat,cat,37.9
10300293,969568933713,1001021,14:54.4,2021,1,14,14,1,19,California,32.99,Foozy Mouse,toy,cat,32.99
10300293,344538897332,1001021,14:54.4,2021,1,14,14,1,19,California,19.99,Feline Fix Mix,treat,cat,19.99
10300293,441530839394,1001021,14:54.4,2021,1,14,14,1,19,California,28.45,Ball and String,toy,cat,28.45
10300319,469757173540,1001226,33:22.6,2021,1,14,14,2,31,New York,35.99,Kitty Climber,toy,cat,71.98
10300300,140160459467,1001208,46:02.8,2021,1,14,14,1,23,New Jersey,48.95,Snoozer Essentails,bedding,dog,48.95
10300300,704772572943,1001208,46:02.8,2021,1,14,14,1,23,New Jersey,35.98,Scratchy Post,toy,cat,35.98
10300295,73201504044,1001203,56:16.1,2021,1,14,14,2,31,Pennsylvania,18.95,Purrfect Puree,treat,cat,37.9
10300309,521244155990,1001217,15:37.4,2021,1,14,14,1,29,Pennsylvania,54.95,Reddy Beddy,bedding,dog,54.95
10300309,904582148679,1001217,15:37.4,2021,1,14,14,1,29,Pennsylvania,12.97,Whole Chemistry Recipe,food,dog,12.97
10300312,704772572943,1001220,47:53.6,2021,1,14,14,1,29,Georgia,35.98,Scratchy Post,toy,cat,35.98
10300307,469757173540,1001215,04:09.1,2021,1,14,14,1,43,California,35.99,Kitty Climber,toy,cat,35.99
10300297,73201504044,1001205,18:16.1,2021,1,14,14,1,39,New York,18.95,Purrfect Puree,treat,cat,18.95
10300297,733426809698,1001205,18:16.1,2021,1,14,14,1,39,New York,18.95,Yum Fish-Dish,food,cat,18.95
10300297,73201504044,1001205,18:16.1,2021,1,14,14,5,39,New York,18.95,Purrfect Puree,treat,cat,94.75
10300297,100469015054,1001205,18:16.1,2021,1,14,14,1,39,New York,18.95,Tuna Tasties,treat,cat,18.95
10300294,733426809698,1001202,13:51.4,2021,1,14,14,2,34,Virginia,18.95,Yum Fish-Dish,food,cat,37.9
10300338,704772572943,1001243,51:16.5,2021,1,15,15,1,51,Washington,35.98,Scratchy Post,toy,cat,35.98
10300351,904582148679,1001256,39:50.5,2021,1,15,15,1,44,California,12.97,Whole Chemistry Recipe,food,dog,12.97
10300330,100469015054,1001236,46:49.0,2021,1,15,15,1,27,West Virginia,18.95,Tuna Tasties,treat,cat,18.95
10300348,344934101144,1001253,55:09.1,2021,1,15,15,1,31,Pennsylvania,24.95,Fetch Blaster,toy,dog,24.95
10300348,374613020864,1001253,55:09.1,2021,1,15,15,1,31,Pennsylvania,10.97,Chewie Dental,treat,dog,10.97
10300324,73201504044,1001230,40:39.5,2021,1,15,15,2,24,Pennsylvania,18.95,Purrfect Puree,treat,cat,37.9
10300337,832878954342,1001242,45:24.9,2021,1,15,15,1,28,Texas,45.99,Snoozer Hammock,bedding,cat,45.99
10300333,100469015054,1001239,55:20.7,2021,1,15,15,1,22,Idaho,18.95,Tuna Tasties,treat,cat,18.95
10300353,469757173540,1001258,13:22.3,2021,1,15,15,1,36,Georgia,35.99,Kitty Climber,toy,cat,35.99
10300343,242313721729,1001248,24:02.1,2021,1,15,15,1,33,New York,65.99,Reddy Beddy,bedding,dog,65.99
10300340,832878954342,1001245,28:18.5,2021,1,15,15,1,25,New York,45.99,Snoozer Hammock,bedding,cat,45.99
10300340,344934101144,1001245,28:18.5,2021,1,15,15,1,25,New York,24.95,Fetch Blaster,toy,dog,24.95
10300320,242313721729,1001227,32:11.8,2021,1,15,15,2,26,Oregon,65.99,Reddy Beddy,bedding,dog,131.98
10300342,904582148679,1001247,37:44.2,2021,1,15,15,1,43,Nevada,12.97,Whole Chemistry Recipe,food,dog,12.97
10300326,374613020864,1001232,50:20.3,2021,1,15,15,1,35,Ohio,10.97,Chewie Dental,treat,dog,10.97
10300326,717036112695,1001232,50:20.3,2021,1,15,15,1,35,Ohio,60.99,Reddy Beddy,bedding,dog,60.99
10300323,374613020864,1001229,04:40.3,2021,1,15,15,1,28,Oregon,10.97,Chewie Dental,treat,dog,10.97
10300322,374613020864,1001165,20:37.8,2021,1,15,15,1,27,Tennessee,10.97,Chewie Dental,treat,dog,10.97
10300356,73201504044,1001261,22:15.0,2021,1,15,15,1,30,Connecticut,18.95,Purrfect Puree,treat,cat,18.95
10300344,521244155990,1001249,34:05.9,2021,1,15,15,2,40,Connecticut,54.95,Reddy Beddy,bedding,dog,109.9
10300327,374613020864,1001233,36:08.5,2021,1,15,15,1,42,California,10.97,Chewie Dental,treat,dog,10.97
10300350,287663658863,1001255,41:22.6,2021,1,15,15,1,28,Michigan,9.95,All Veggie Yummies,treat,dog,9.95
10300328,733426809698,1001234,41:37.0,2021,1,15,15,1,19,Montana,18.95,Yum Fish-Dish,food,cat,18.95
10300354,242313721729,1001259,41:55.6,2021,1,15,15,1,30,Pennsylvania,65.99,Reddy Beddy,bedding,dog,65.99
10300354,969568933713,1001259,41:55.6,2021,1,15,15,2,30,Pennsylvania,32.99,Foozy Mouse,toy,cat,65.98
10300357,73201504044,1001262,42:38.9,2021,1,15,15,2,26,New Jersey,18.95,Purrfect Puree,treat,cat,37.9
10300341,140160459467,1001246,55:19.6,2021,1,15,15,1,48,Pennsylvania,48.95,Snoozer Essentails,bedding,dog,48.95
10300335,100469015054,1001240,59:06.9,2021,1,15,15,1,31,New York,18.95,Tuna Tasties,treat,cat,18.95
10300335,904582148679,1001240,59:06.9,2021,1,15,15,1,31,New York,12.97,Whole Chemistry Recipe,food,dog,12.97
10300355,73201504044,1001260,59:28.3,2021,1,15,15,1,26,New Jersey,18.95,Purrfect Puree,treat,cat,18.95
10300355,287663658863,1001260,59:28.3,2021,1,15,15,1,26,New Jersey,9.95,All Veggie Yummies,treat,dog,9.95
10300355,469757173540,1001260,59:28.3,2021,1,15,15,4,26,New Jersey,35.99,Kitty Climber,toy,cat,143.96
10300355,575410882303,1001260,59:28.3,2021,1,15,15,1,26,New Jersey,21.95,Chomp-a Plush,toy,dog,21.95
10300339,100469015054,1001244,09:51.1,2021,1,15,15,1,28,Wyoming,18.95,Tuna Tasties,treat,cat,18.95
10300339,140160459467,1001244,09:51.1,2021,1,15,15,1,28,Wyoming,48.95,Snoozer Essentails,bedding,dog,48.95
10300359,100469015054,1001264,18:18.2,2021,1,15,15,1,26,Pennsylvania,18.95,Tuna Tasties,treat,cat,18.95
10300325,733426809698,1001231,29:15.6,2021,1,15,15,1,41,Louisiana,18.95,Yum Fish-Dish,food,cat,18.95
10300346,733426809698,1001251,34:58.0,2021,1,15,15,1,23,Florida,18.95,Yum Fish-Dish,food,cat,18.95
10300346,832878954342,1001251,34:58.0,2021,1,15,15,1,23,Florida,45.99,Snoozer Hammock,bedding,cat,45.99
10300358,344934101144,1001263,35:29.7,2021,1,15,15,5,29,New Jersey,24.95,Fetch Blaster,toy,dog,124.75
10300358,73201504044,1001263,35:29.7,2021,1,15,15,1,29,New Jersey,18.95,Purrfect Puree,treat,cat,18.95
10300321,425361189561,1001228,40:10.7,2021,1,15,15,1,30,Pennsylvania,15.99,Snack-em Fish,treat,cat,15.99
10300331,621046126170,1001237,43:32.9,2021,1,15,15,1,29,Pennsylvania,22.99,Tug-a-Back,toy,dog,22.99
10300345,969568933713,1001250,58:52.9,2021,1,15,15,1,28,South Carolina,32.99,Foozy Mouse,toy,cat,32.99
10300329,717036112695,1001235,10:18.9,2021,1,15,15,1,26,Indiana,60.99,Reddy Beddy,bedding,dog,60.99
10300332,374613020864,1001238,29:38.8,2021,1,15,15,1,41,New Jersey,10.97,Chewie Dental,treat,dog,10.97
10300332,100469015054,1001238,29:38.8,2021,1,15,15,1,41,New Jersey,18.95,Tuna Tasties,treat,cat,18.95
10300332,344934101144,1001238,29:38.8,2021,1,15,15,1,41,New Jersey,24.95,Fetch Blaster,toy,dog,24.95
10300332,521244155990,1001238,29:38.8,2021,1,15,15,3,41,New Jersey,54.95,Reddy Beddy,bedding,dog,164.85
10300336,845773115334,1001241,52:25.9,2021,1,15,15,4,31,South Carolina,12.99,Purr Mix,food,cat,51.96
10300336,733426809698,1001241,52:25.9,2021,1,15,15,1,31,South Carolina,18.95,Yum Fish-Dish,food,cat,18.95
10300336,344538897332,1001241,52:25.9,2021,1,15,15,2,31,South Carolina,19.99,Feline Fix Mix,treat,cat,39.98
10300349,969568933713,1001254,10:15.4,2021,1,15,15,1,25,Florida,32.99,Foozy Mouse,toy,cat,32.99
10300349,100469015054,1001254,10:15.4,2021,1,15,15,1,25,Florida,18.95,Tuna Tasties,treat,cat,18.95
10300349,719638485153,1001254,10:15.4,2021,1,15,15,1,25,Florida,72.99,Cat Cave,bedding,cat,72.99
10300349,521244155990,1001254,10:15.4,2021,1,15,15,4,25,Florida,54.95,Reddy Beddy,bedding,dog,219.8
10300352,344538897332,1001257,28:40.8,2021,1,15,15,1,31,Minnesota,19.99,Feline Fix Mix,treat,cat,19.99
10300352,73201504044,1001257,28:40.8,2021,1,15,15,1,31,Minnesota,18.95,Purrfect Puree,treat,cat,18.95
10300334,374613020864,1001171,38:27.7,2021,1,15,15,1,22,Pennsylvania,10.97,Chewie Dental,treat,dog,10.97
10300347,287663658863,1001252,40:36.6,2021,1,15,15,1,26,Florida,9.95,All Veggie Yummies,treat,dog,9.95
10300369,704772572943,1001273,41:55.6,2021,1,16,16,1,28,New Jersey,35.98,Scratchy Post,toy,cat,35.98
10300369,73201504044,1001273,41:55.6,2021,1,16,16,1,28,New Jersey,18.95,Purrfect Puree,treat,cat,18.95
10300363,969568933713,1001267,11:14.6,2021,1,16,16,1,31,New York,32.99,Foozy Mouse,toy,cat,32.99
10300379,733426809698,1001282,40:38.1,2021,1,16,16,1,33,Florida,18.95,Yum Fish-Dish,food,cat,18.95
10300379,344538897332,1001282,40:38.1,2021,1,16,16,1,33,Florida,19.99,Feline Fix Mix,treat,cat,19.99
10300380,100469015054,1001283,21:25.9,2021,1,16,16,1,23,New York,18.95,Tuna Tasties,treat,cat,18.95
10300368,719638485153,1001272,24:23.8,2021,1,16,16,1,32,Tennessee,72.99,Cat Cave,bedding,cat,72.99
10300371,832878954342,1001275,31:06.5,2021,1,16,16,1,42,Pennsylvania,45.99,Snoozer Hammock,bedding,cat,45.99
10300371,969568933713,1001275,31:06.5,2021,1,16,16,1,42,Pennsylvania,32.99,Foozy Mouse,toy,cat,32.99
10300367,733426809698,1001271,45:33.2,2021,1,16,16,1,36,Connecticut,18.95,Yum Fish-Dish,food,cat,18.95
10300378,832878954342,1001281,12:17.9,2021,1,16,16,1,35,New Jersey,45.99,Snoozer Hammock,bedding,cat,45.99
10300362,140160459467,1001266,18:29.7,2021,1,16,16,1,43,New York,48.95,Snoozer Essentails,bedding,dog,48.95
10300360,717036112695,1001239,57:40.8,2021,1,16,16,1,22,Idaho,60.99,Reddy Beddy,bedding,dog,60.99
10300365,73201504044,1001269,21:26.5,2021,1,16,16,2,28,New Jersey,18.95,Purrfect Puree,treat,cat,37.9
10300381,521244155990,1001284,33:32.9,2021,1,16,16,1,34,Connecticut,54.95,Reddy Beddy,bedding,dog,54.95
10300374,832878954342,1001277,33:51.8,2021,1,16,16,1,22,New Jersey,45.99,Snoozer Hammock,bedding,cat,45.99
10300374,469757173540,1001277,33:51.8,2021,1,16,16,1,22,New Jersey,35.99,Kitty Climber,toy,cat,35.99
10300377,374613020864,1001280,38:10.2,2021,1,16,16,1,29,Texas,10.97,Chewie Dental,treat,dog,10.97
10300372,374613020864,1001190,14:16.9,2021,1,16,16,2,21,Ohio,10.97,Chewie Dental,treat,dog,21.94
10300373,469757173540,1001276,26:34.6,2021,1,16,16,1,25,New York,35.99,Kitty Climber,toy,cat,35.99
10300373,100469015054,1001276,26:34.6,2021,1,16,16,1,25,New York,18.95,Tuna Tasties,treat,cat,18.95
10300361,704772572943,1001265,29:06.9,2021,1,16,16,1,22,New Jersey,35.98,Scratchy Post,toy,cat,35.98
10300375,344538897332,1001278,33:05.8,2021,1,16,16,1,36,New York,19.99,Feline Fix Mix,treat,cat,19.99
10300375,845773115334,1001278,33:05.8,2021,1,16,16,1,36,New York,12.99,Purr Mix,food,cat,12.99
10300364,242313721729,1001268,48:10.6,2021,1,16,16,1,35,Pennsylvania,65.99,Reddy Beddy,bedding,dog,65.99
10300376,374613020864,1001279,03:32.2,2021,1,16,16,2,34,Nevada,10.97,Chewie Dental,treat,dog,21.94
10300370,845773115334,1001274,05:10.8,2021,1,16,16,1,30,Pennsylvania,12.99,Purr Mix,food,cat,12.99
10300366,374613020864,1001270,02:56.3,2021,1,16,16,1,28,New York,10.97,Chewie Dental,treat,dog,10.97
10300382,733426809698,1001177,44:53.5,2021,1,17,17,2,24,Florida,18.95,Yum Fish-Dish,food,cat,37.9
10300395,469757173540,1001295,36:08.1,2021,1,17,17,1,32,New York,35.99,Kitty Climber,toy,cat,35.99
10300387,344934101144,1001289,26:37.4,2021,1,17,17,1,26,California,24.95,Fetch Blaster,toy,dog,24.95
10300387,469757173540,1001289,26:37.4,2021,1,17,17,1,26,California,35.99,Kitty Climber,toy,cat,35.99
10300391,100469015054,1001292,01:37.2,2021,1,17,17,1,30,Connecticut,18.95,Tuna Tasties,treat,cat,18.95
10300391,425361189561,1001292,01:37.2,2021,1,17,17,1,30,Connecticut,15.99,Snack-em Fish,treat,cat,15.99
10300388,719638485153,1001290,36:20.4,2021,1,17,17,3,32,Arkansas,72.99,Cat Cave,bedding,cat,218.97
10300383,719638485153,1001285,43:25.3,2021,1,17,17,1,30,New York,72.99,Cat Cave,bedding,cat,72.99
10300393,469757173540,1001074,17:59.8,2021,1,17,17,1,25,New Jersey,35.99,Kitty Climber,toy,cat,35.99
10300393,441530839394,1001074,17:59.8,2021,1,17,17,1,25,New Jersey,28.45,Ball and String,toy,cat,28.45
10300389,287663658863,1001291,18:09.4,2021,1,17,17,1,25,Michigan,9.95,All Veggie Yummies,treat,dog,9.95
10300389,100469015054,1001291,18:09.4,2021,1,17,17,1,25,Michigan,18.95,Tuna Tasties,treat,cat,18.95
10300384,287663658863,1001286,23:25.4,2021,1,17,17,1,30,California,9.95,All Veggie Yummies,treat,dog,9.95
10300394,733426809698,1001294,27:45.4,2021,1,17,17,1,24,New York,18.95,Yum Fish-Dish,food,cat,18.95
10300385,469757173540,1001287,55:52.1,2021,1,17,17,1,26,California,35.99,Kitty Climber,toy,cat,35.99
10300385,344538897332,1001287,55:52.1,2021,1,17,17,1,26,California,19.99,Feline Fix Mix,treat,cat,19.99
10300385,832878954342,1001287,55:52.1,2021,1,17,17,1,26,California,45.99,Snoozer Hammock,bedding,cat,45.99
10300385,73201504044,1001287,55:52.1,2021,1,17,17,1,26,California,18.95,Purrfect Puree,treat,cat,18.95
10300392,242313721729,1001293,06:36.7,2021,1,17,17,1,27,New York,65.99,Reddy Beddy,bedding,dog,65.99
